gene,gene_score_add,pval_gs,chr,tss_pos,gene_score_prom,gene_score_enh,n.cpg.gene,n.cpg.sig.gene,n.cpg.in.eQTR,cpg_id,pos,tss_dist,pval,padj,meth.change
AFF4,253.220402885529,0.057,chr5,132299326,243.737601209916,9.4828016756136,28,0,2,657327,132299740,-414,0.012458699807252,0.306862739141159,44.1599287914227
AFG3L2,219.949062999049,0.074,chr18,12377226,219.949062999049,,18,0,0,1886518,12377199,27,0.0286326710643212,0.385676113733557,32.0345923765197
AFMID,56.4458659442351,0,chr17,78187317,,56.4458659442351,8,2,8,1861458,76183024,-2004293,0.00878404710431241,0.277095454800347,50.281960068165
AFTPH,4.24776443906097,0.784,chr2,64751438,4.24776443906097,,2,0,0,243257,64751430,-8,0.511736777273194,0.836760308707654,11.5924824131129
AGA,115.449754343911,0.319,chr4,178363591,-26.0622594530815,89.3874948908291,21,0,8,577268,178302257,61334,0.0162754505980117,0.329968046754743,14.8707838426983
AGAP1,4.6502300029185,0.451,chr2,235494089,,4.6502300029185,3,0,3,350090,236619133,1125044,0.125894749904398,0.572560134421209,-21.909532541134
AGAP1-IT1,24.2036749905162,0.562,chr2,236414394,,24.2036749905162,7,0,1,349769,236420102,5708,0.0888355968407897,0.521253176644341,31.8552616278148
AGAP10P,488.628612481463,0,chr10,45678692,,488.628612481463,133,10,133,1176297,46168404,489712,0.000722666977353597,0.143992126915431,43.7483759655367
AGAP11,915.087190987993,0,chr10,88730092,914.585547656014,0.501643331979269,28,3,0,1205116,88730082,-10,0.000968771079926888,0.155095986628562,53.9729651867712
AGAP12P,626.175846205598,0,chr10,48031640,,626.175846205598,74,10,70,1177888,48261053,-229413,0.000412103904705045,0.123744580905755,46.0830063667301
AGAP14,356.716212092759,0.004,chr10,46337224,,356.716212092759,23,3,23,1180525,51565437,5228213,0.0056142907066517,0.244049179332255,45.3293209392031
AGAP2,687.191633071957,0,chr12,58132029,618.229640348039,68.9619927239183,32,3,0,1403480,58131091,938,0.00502176230941051,0.23768383948656,31.9983034713273
AGAP2-AS1,651.824761209562,0.001,chr12,58120022,632.90725224099,18.917508968572,17,2,0,1403448,58120665,643,0.000887080840927861,0.151561777841279,52.9565786999405
AGAP3,627.278792202471,0.055,chr7,150811724,291.994453350116,335.284338852355,180,2,88,926168,150812785,1061,0.000552278126215142,0.134165493190695,44.4222937519233
AGAP4,414.666612168095,0.004,chr10,45853875,,414.666612168095,82,4,81,1176048,45923273,-69398,0.00386738537715762,0.221286130722006,44.570491402742
AGAP5,5.51418325974814,0.119,chr10,73698159,,5.51418325974814,6,0,4,1193487,73767454,-69295,0.0704849864641024,0.490877907271095,12.0410042621121
AGAP6,258.310730485229,0.016,chr10,49982190,,258.310730485229,65,2,65,1180085,50976572,994382,0.000984738633972772,0.155299661513043,43.6784023851462
AGAP7P,345.050585621996,0.005,chr10,51486327,,345.050585621996,73,2,34,1180416,51489265,-2938,0.000674414190978382,0.141348189786091,59.1580796492377
AGAP9,342.821638125112,0.007,chr10,47523638,,342.821638125112,39,4,39,1177335,47396058,127580,0.0027309092303621,0.200682450667017,23.8587016882985
AGBL1,39.9724843374339,0.31,chr15,86622850,1.14937746029947,38.8231068771344,32,1,0,1649033,86517519,-105331,0.00127991904160895,0.16531232882821,56.41703022694
AGBL1-AS1,67.2114193002303,0,chr15,86860199,,67.2114193002303,46,3,0,1649266,86987997,-127798,0.000619882572030422,0.13845223964068,52.3292630887917
AGBL2,880.921885446619,0,chr11,47736921,876.9898880341,3.93199741251923,10,1,0,1289038,47736972,-51,0.000144282693105153,0.0949167899717834,54.9595986105193
AGBL4-AS1,11.2861224615657,0.243,chr1,49723082,,11.2861224615657,18,0,0,76591,49679442,-43640,0.0177696884235199,0.33898137781585,15.9797354093789
AGBL4-IT1,22.4454419805916,0.036,chr1,49937757,,22.4454419805916,26,0,0,76683,49985138,-47381,0.0157270998797898,0.326743408628935,23.2418548742999
AGBL5,11.0610008848934,0.845,chr2,27042364,-7.32978774299695,3.73121314189648,8,0,4,217452,26780974,-261390,0.0549451944584799,0.459120541582259,-27.9826740736887
AGBL5-AS1,91.9488360166287,0.271,chr2,27273132,91.9488360166287,,12,0,0,218230,27272756,376,0.0494956434585649,0.446997207215093,27.058104902514
AGER,101.630049250916,0.069,chr6,32184324,-0.00235894948250753,101.627690301434,49,1,49,726655,31265375,918949,0.00910748876327563,0.280009174223858,40.3416319602447
AGFG1,0.0355268088753484,0.894,chr2,227472188,,0.0355268088753484,1,0,1,341808,228329766,857578,0.78656792019943,0.941856186918315,1.54433857310411
AGFG2,192.630892905427,0.108,chr7,100136825,151.316175680745,41.314717224682,21,0,0,890944,100113908,-22917,0.0334866416543209,0.402060723972924,36.5524159284953
AGGF1,57.0641163985592,0.375,chr5,76326228,46.4075470464788,10.6565693520804,8,0,0,632500,76326530,302,0.138605464792263,0.586734041017883,21.9833644815408
AGK,0.355312737797502,0.213,chr7,141551305,,0.355312737797502,2,0,2,918496,141364866,-186439,0.129210627593658,0.576141300568583,4.28373656991268
AGL,485.373254365866,0.002,chr1,100315916,479.683291351214,5.68996301465209,15,0,1,103479,100315789,-127,0.0161148324704158,0.328906309930883,35.222111606113
AGMAT,941.089278582585,0,chr1,15911546,873.887793412543,67.2014851700425,23,4,0,31516,15911380,166,0.000274457149163747,0.11217986468616,39.7039052958644
AGMO,2.98561618600976,0.447,chr7,15601640,,2.98561618600976,8,0,0,831729,15619783,-18143,0.0931393059431918,0.527630818564345,10.4102321232412
AGO1,238.821973795102,0.046,chr1,36348809,238.516885427209,0.305088367893023,18,0,0,61545,36348824,15,0.0181662278414675,0.341190797813809,33.1343845060354
AGO4,848.560043831555,0.003,chr1,36273616,831.888208608737,16.671835222818,27,5,0,61455,36274124,508,0.00133878706223537,0.167084257846279,40.5933735898491
AGPAT1,28.6846432287659,0.504,chr6,32145885,-28.6846432287659,,5,0,0,728498,32145854,31,0.128344110663786,0.575475673423612,-26.5205739424688
AGPAT2,44.6487530434901,0.633,chr9,136687423,,44.6487530434901,29,0,29,1135212,139570043,-2882620,0.134498793731307,0.582213394657419,16.213854947874
AGPAT3,134.796674382634,0.243,chr21,45345278,67.7691241563974,67.0275502262368,65,0,0,2125936,45350095,4817,0.013548817761554,0.313904826755136,44.5711917766949
AGPAT4,158.568466657316,0.085,chr6,161695093,27.3147696373848,131.253697019932,57,2,2,800374,161664726,30367,0.00265242311678351,0.199148717091631,48.5359571025471
AGPAT4-IT1,27.3764951873889,0.597,chr6,161583014,4.34535065225609,23.0311445351328,18,0,2,800246,161516115,66899,0.0269891468557326,0.37962393055425,-34.5641679336227
AGPAT5,164.25825103874,0.137,chr8,6566162,164.177339360686,0.0809116780548496,12,0,0,944830,6565988,-174,0.0336441262855322,0.402444060417868,28.4123068516702
AGPS,444.40073477625,0.016,chr2,178257500,303.258463035056,141.142271741194,23,0,14,314128,178257591,91,0.0244105995457682,0.369667942598704,42.3892822364066
AGR2,0.158522317816439,0.984,chr7,16844623,-0.127419092798861,0.0311032250175777,2,0,0,832278,16843006,1617,0.836051690285126,0.956858016285391,-2.03313623309644
AGR3,6.96038138430441,0.405,chr7,16921607,,6.96038138430441,4,0,0,832298,16890871,30736,0.221735964184745,0.664219830242102,-17.8388737831745
AGRN,1478.46048686097,0.001,chr1,969372,1162.3389359423,316.121550918674,56,5,3,1466,969224,-148,0.00121363236764477,0.16387771087832,51.6847239459194
AGRP,16.4676378685286,0.529,chr16,67517450,,16.4676378685286,6,0,0,1731096,67520595,-3145,0.0806761248329279,0.507860476445508,20.7067022901166
AGT,192.89194204309,0.026,chr1,230849868,134.785716165214,58.1062258778762,30,1,0,179664,230838805,11063,0.00985138128197732,0.288099850057988,24.440877821563
AGTR1,49.1014566633677,0.183,chr3,148447966,,49.1014566633677,5,0,0,451243,148445170,-2796,0.0515485627091011,0.451874436773433,32.1472370188259
AGTRAP,325.836125525579,0.014,chr1,11796192,306.92328612391,18.912839401669,16,1,2,26417,11796932,740,0.00938911349467458,0.283219436594405,37.1903245646509
AGXT,25.2079151768602,0.895,chr2,241808240,-0.2495084624022,24.958406714458,30,0,0,358559,241814369,6129,0.0909080940454603,0.52417217229058,13.8523565204962
AHCTF1,302.767135107316,0.021,chr1,247094660,274.820035056043,27.9471000512728,12,0,4,192796,247094591,69,0.0274052683178382,0.381168919570617,27.4217283387005
AHCTF1P1,32.0441523696965,0.288,chr2,162364413,-0.57432130635617,31.4698310633404,9,0,0,305129,162345216,19197,0.0222938008783349,0.359760744505913,25.4693050019646
AHCY,80.6834321542488,0.233,chr20,32899608,71.8235276222304,8.85990453201837,10,0,2,2062799,32899250,358,0.0624542458365851,0.475233352470789,36.0615757029141
AHCYL1,1.18630522812927,0.665,chr1,110543548,,1.18630522812927,2,0,0,108330,110536605,-6943,0.258745855063697,0.692189140870313,3.99141633310601
AHCYL2,8.70273580652022,0.816,chr7,129008220,-8.6347073741678,0.0680284323524245,8,0,0,908708,129008655,435,0.318402195729049,0.733464242901929,-15.1791123590235
AHDC1,1791.76793621106,0,chr1,27930005,1335.66330767133,456.104628539736,101,7,0,50862,27929704,301,0.000854287844704315,0.150227900510243,50.8034543607885
AHI1,91.7576936821983,0.225,chr6,135818878,86.6371922607967,5.12050142140165,14,0,5,782749,135818753,125,0.04363701467515,0.432474518548249,30.5626145282844
AHNAK,941.470324417818,0,chr11,62313298,802.653422163931,138.816902253887,53,3,0,1297075,62313320,-22,0.00074013198168677,0.144903676625201,42.2484954495704
AHNAK2,559.909202903558,0.005,chr14,105444711,379.114872841165,180.794330062392,51,2,0,1587065,105443981,730,0.00344310512131239,0.213548044063217,48.0123447600942
AHR,197.45613556,0.098,chr7,17338275,173.680353098899,23.7757824611013,21,0,0,832423,17274083,-64192,0.0133409152853218,0.312526048194953,-44.3602621849266
AHRR,36.5111128081725,0.014,chr5,304176,,36.5111128081725,41,0,41,588136,191721,-112455,0.0264429900898766,0.377412808580976,32.4270069362152
AHSA1,626.897210759999,0.001,chr14,77924435,606.007576495279,20.8896342647203,22,2,5,1560115,77924373,-62,0.00212492624366751,0.188685575165823,64.3742676010934
AHSA2,613.078827223369,0.034,chr2,61177418,,613.078827223369,55,0,55,241012,61697390,519972,0.0127852515162378,0.309071142604789,25.6364361551425
AHSA2P,63.2942359813832,0.464,chr2,,,63.2942359813832,12,0,12,241115,61765169,,0.0473115881357056,0.441743025065496,34.2461023777197
AHSP,456.807883540161,0.001,chr16,31539297,60.1883548671366,396.619528673025,19,1,0,1711617,31548807,9510,0.00428333223367014,0.228137454952507,49.4733031313054
AICDA,1.85973280253136,0.179,chr12,8612871,,1.85973280253136,1,0,1,1369835,8605981,6890,0.153643842906369,0.602583662846999,21.6040722983241
AIDA,209.940215000362,0.038,chr1,222885833,209.940215000362,,5,0,0,170529,222885518,315,0.0114779694262983,0.300130751860511,48.5790301544697
AIF1,137.20822364904,0.15,chr6,31615184,8.16387695411789,129.044346694922,66,1,64,727075,31583232,-31952,0.00381674891733756,0.22047456399989,48.3683698199358
AIF1L,27.2058624379977,0.799,chr9,133971917,18.8777910019309,8.32807143606677,17,0,0,1120764,133978209,6292,0.191504520557023,0.638806184284142,21.1481903733425
AIFM2,862.860324607434,0.001,chr10,71892690,831.401962937945,31.4583616694895,26,2,2,1190769,71892695,-5,0.00467246426059222,0.233592902066696,41.6140274880631
AIFM3,65.6781101626338,0.714,chr22,20965108,,65.6781101626338,51,1,51,2141479,21336606,371498,0.00498633390578878,0.237364000765873,50.1362099782982
AIG1,103.736955953887,0.172,chr6,143380499,88.5894086476825,15.1475473062046,26,0,1,786777,143380517,18,0.0402987834956723,0.423397457666537,13.1781598059276
AIM1,33.043821542141,0.069,chr6,106360808,,33.043821542141,25,1,25,768045,106958451,597643,0.00702855277694042,0.259388964819218,41.858445607437
AIM1L,0.199235059535157,0.672,chr1,26360052,,0.199235059535157,1,0,1,48344,26608656,-248604,0.669107924673985,0.901056219754719,-6.23128521670278
AIM2,321.128026786684,0.015,chr1,159046556,272.88261347984,48.2454133068438,24,0,8,132057,159033208,13348,0.0256896430303958,0.374580548577108,-7.74481824193534
AIMP1,1.3611645510297,0.934,chr4,107236766,1.1770146580418,0.184149892987897,4,0,0,545806,107134512,-102254,0.656613114295024,0.896399515929919,2.23065621399591
AIMP2,36.9192571547073,0.492,chr7,6009245,15.6163801645463,21.302876990161,15,0,13,826442,6048498,39253,0.0562995657632392,0.462036629175314,34.2868175705375
AIP,269.256824723367,0.012,chr11,67483041,174.501389942683,94.7554347806841,37,3,34,1308432,67351711,-131330,0.000192235675874066,0.103491062784926,52.2633737642925
AIRE,165.471981333636,0.073,chr21,45705758,138.615664554684,26.8563167789528,38,0,0,2126928,45707345,1587,0.0184411974505209,0.342461683930072,38.1466749456154
AJM1,220.356191377946,0.314,chr9,139736929,68.2537293698012,152.102462008145,45,0,0,1135896,139738208,1279,0.0134312050637202,0.313149962385848,28.1839698878478
AJUBA,50.1786318226829,0.23,chr14,23446051,50.1076069106236,0.0710249120593453,2,0,0,1524477,23447079,-1028,0.118885267522276,0.563661171201136,19.1304493765797
AK1,100.116792800733,0.342,chr9,130635759,88.1619378878413,11.9548549128912,22,0,0,1113179,130636911,-1152,0.0794916696073084,0.506041314197261,13.6615068047003
AK2,0.188316402757395,0.483,chr1,33080996,,0.188316402757395,2,0,2,58756,33509274,-428278,0.272771796289941,0.702464239137749,4.67869797913794
AK3,30.7485103487602,0.81,chr9,4742043,19.8649209635068,10.8835893852534,14,0,4,1040365,4759552,-17509,0.322305355337,0.736016093333675,17.5221763759278
AK3P3,0.0481843741012472,0.677,chr7,23129178,,0.0481843741012472,1,0,1,835351,23149243,20065,0.695558714510375,0.910804888809605,4.08049695431239
AK4,1092.35845442912,0.001,chr1,65614676,1084.2901619377,8.06829249142612,36,4,0,88077,65615282,606,0.00109433689977787,0.159413129734689,50.1860298586369
AK5,1005.56107829819,0,chr1,77747703,981.377600782482,24.1834775157091,47,5,1,92802,77746683,-1020,0.000450013843262767,0.126384450856418,41.6874444836654
AK6,21.5657855455345,0.325,chr5,68665651,21.5657855455345,,1,0,0,627081,68665674,-23,0.324562197967906,0.737318702658951,14.0683670538296
AK9,26.3274490572697,0.54,chr6,109691217,,26.3274490572697,29,0,29,770624,109770498,-79281,0.108287311156438,0.549391418641857,-19.0109282880976
AKAIN1,363.91459556735,0.003,chr18,5197256,346.354648222268,17.5599473450814,20,0,0,1880447,5197421,-165,0.0104019348167259,0.292186116889873,40.4568181304857
AKAP1,933.126651655821,0,chr17,55172849,804.66936133972,128.457290316101,51,3,0,1835152,55213236,40387,0.00131272990225785,0.166742154432913,64.8302208533662
AKAP10,1307.52299907484,0.001,chr17,19978343,337.975821310605,969.547177764239,102,4,80,1795963,19913303,65040,0.00224920752060632,0.191409816563955,46.7687527272343
AKAP11,629.912488767647,0.001,chr13,42846287,621.157957648801,8.75453111884531,19,1,0,1480709,42846326,39,0.00501005288047057,0.237592883145712,43.1411382556665
AKAP12,556.851399541048,0.003,chr6,151561101,493.29131500498,63.5600845360679,53,2,0,792145,151560928,-173,4.22493375458679e-05,0.074262065582651,67.0345135804924
AKAP13,105.548617232759,0.105,chr15,86163180,53.217225600532,52.3313916322271,23,0,9,1648670,86124251,-38929,0.0206012391460499,0.352552511450002,32.0400620945442
AKAP3,78.1038467802389,0.289,chr12,4758213,21.3495401225704,56.7543066576685,9,0,6,1365077,4753328,4885,0.0191442563891581,0.345591366575251,12.0502348794581
AKAP5,374.835088290374,0.004,chr14,64932216,368.231818880519,6.60326940985576,15,1,0,1547960,64931881,-335,0.00855804232252642,0.275256364706655,36.7592298058798
AKAP6,10.5145477746101,0.589,chr14,32798503,,10.5145477746101,15,0,0,1529972,32741482,-57021,0.073954237650115,0.496693086442891,29.3845255895444
AKAP7,145.370160890444,0.209,chr6,131456606,141.96367105886,3.40648983158346,17,0,0,780263,131456586,-20,0.0468657698286965,0.440723118050599,32.5686464244845
AKAP8,306.412581507598,0.064,chr19,15490598,292.93212029494,13.4804612126582,34,0,1,1970144,15489972,626,0.0120695490700976,0.303868895149647,31.1399771491192
AKAP9,38.3842789988679,0.86,chr7,91570188,4.66096085938583,33.7233181394821,12,0,6,884025,91570483,295,0.201966133241806,0.647922824616356,21.3413811010399
AKIP1,229.923644767109,0,chr11,8911139,,229.923644767109,55,5,55,1264933,8986188,75049,0.00182491113757644,0.181183674469938,46.5572013850733
AKIRIN1,1319.19076350513,0,chr1,39456915,1252.91220445535,66.2785590497797,23,3,1,65338,39456891,-24,0.000352213137394711,0.120551609939934,55.2653730662154
AKIRIN2,169.765159300699,0.156,chr6,88411951,161.928581529567,7.83657777113134,25,1,0,760321,88411610,341,0.0064912368299286,0.254310038797343,33.6356929949822
AKNA,176.511794092414,0.345,chr9,117150262,20.931505901492,155.580288190922,27,0,8,1100968,117134411,15851,0.0308205929524832,0.393835729416732,42.0871925846415
AKNAD1,33.8974178411382,0.096,chr1,109399716,,33.8974178411382,6,0,0,106865,109373364,26352,0.0773921219321282,0.502456764475969,28.7025755367735
AKR1A1,466.484225955541,0.006,chr1,46016454,463.76209145621,2.72213449933081,4,1,0,73269,46016405,-49,0.00963582845301903,0.285594818023089,42.1265917586741
AKR1B1,134.9981157544,0.217,chr7,134143852,114.212236053108,20.7858797012925,43,0,9,912852,134077189,66663,0.0141806036901562,0.317723550911535,21.4611594222459
AKR1B10,16.2725449663211,0.593,chr7,134212318,7.24150922833456,9.03103573798653,8,0,0,912950,134221898,9580,0.0272091729138467,0.380499934469013,17.6673285192703
AKR1C1,83.5711085091621,0.14,chr10,5005606,,83.5711085091621,18,0,9,1146286,4992038,-13568,0.0425457560872912,0.42948114087221,12.1181859984299
AKR1C2,10.8232516486967,0.226,chr10,5018031,,10.8232516486967,5,0,5,1146283,4983807,34224,0.121907933931801,0.567510720185662,24.7579028092054
AKR1C3,106.907027693429,0.001,chr10,5090957,,106.907027693429,7,1,0,1146350,5083532,-7425,0.00384590412774699,0.220924687951923,47.5003133127085
AKR1C4,8.32663970012465,0.327,chr10,5238799,0.316260662115705,8.01037903800894,4,0,0,1146418,5271135,32336,0.0697561392777409,0.489577975030139,7.60786510125717
AKR1C6P,3.15001443671014,0.246,chr10,4958465,,3.15001443671014,1,0,0,1146256,4918595,39870,0.22578478352216,0.667352866547258,11.4877007662761
AKR1C7P,2.96834128075488,0.412,chr10,5288470,,2.96834128075488,4,0,4,1146445,5336090,-47620,0.25825761892315,0.691766159088248,17.9720081791089
AKR1C8P,6.40952956964353,0.062,chr10,5227150,,6.40952956964353,4,0,0,1146396,5202064,25086,0.0907239946536666,0.523919784676943,-11.5409939565885
AKR1E2,183.041834029379,0.218,chr10,4868398,61.911918749657,121.129915279722,18,1,8,1146246,4891992,23594,0.00518012424467214,0.239635430515477,42.9225538012023
